symbol,date,close,rsi,one_day_alpha,thirty_day_alpha,earnings_one_day_alpha,earnings_close_date,earnings_trade_date,fiscal_date_ending,daily_average_return,close_return,earnings_close_return,hyg_return,tlt_return,vb_return,vtv_return,vug_return,rut_return,spx_return,DGS10_return,DGS2_return,DTB3_return,DFF_return,T10Y2Y_return,T5YIE_return,BAMLH0A0HYM2_return,DEXUSEU_return,KCFSI_return,DRTSCILM_return,RSXFS_return,MARTSMPCSM44000USS_return,H8B1058NCBCMG_return,DCOILWTICO_return,VXVCLS_return,H8B1247NCBCMG_return,SP500_return,GASREGW_return,CSUSHPINSA_return,UNEMPLOY_return,daily_average_return.1,earnings_close_one_day_return,close_one_day_return,spx_one_day_return,close_thirty_day_return,spx_thirty_day_return,DEXUSEU_return_coef,rut_return_coef,DCOILWTICO_return_coef,GASREGW_return_coef,vb_return_coef,tlt_return_coef,BAMLH0A0HYM2_return_coef,DGS10_return_coef,DGS2_return_coef,vug_return_coef,earnings_close_return_coef,H8B1058NCBCMG_return_coef,DFF_return_coef,RSXFS_return_coef,DRTSCILM_return_coef,spx_return_coef,UNEMPLOY_return_coef,T10Y2Y_return_coef,CSUSHPINSA_return_coef,KCFSI_return_coef,vtv_return_coef,H8B1247NCBCMG_return_coef,hyg_return_coef,SP500_return_coef,DTB3_return_coef,VXVCLS_return_coef,T5YIE_return_coef,MARTSMPCSM44000USS_return_coef,alpha_target,target
JPM US,2019-04-03,105.35,57.87780982624566,-0.000179831582465,0.0555434318032125,-0.0001838129848916,2019-04-03,0,2019-03-31,0.0007964395248708,0.0019973368841543,0.0019973368841543,-0.00011657873452849998,-0.010516658281611899,0.0064713729306277,0.0026631128157513003,0.00030475196871560016,0.0066472944450113,0.002130921174517063,0.020145096515092498,0.0259190147415564,0.0126404992376656,0.0,-0.0694444444444445,0.0054945054945054,-0.0151962989140911,0.0071472034065774,0.0,0.0,0.0,0.0,0.0,-0.016381680550439,0.0006168615482987005,0.0,0.0021484075277968,0.0,0.0,0.0,0.0007964395248708,0.0019933554817277,0.0019973368841543,0.0021483768817243,0.0565733270052206,0.0010162755324252,0.3976048430020487,0.7876075104773833,0.0962475770466438,0.0275537551996676,0.8666009776436527,-0.995807672270786,-0.3202234105930586,0.5561189898323831,0.5284665702559402,0.7468863489972901,0.982793521535102,-0.0010402300141205,-0.1350992098222824,-0.1454848312429422,-0.0125314473333708,1.013401552185748,0.0218484968959922,0.016725159439517,0.3522539793864971,-3.150415963239085e-05,1.2173188813266491,-0.0078056713121254,2.035280298876471,0.9834156408994906,0.030578314486055,-0.137719648466724,0.1232889369123917,-0.0002187173250917,1,0.0
JPM US,2019-04-04,105.56,58.55100572804661,-0.0001189734691677,0.0563446918439946,-0.004480650284734,2019-04-04,0,2019-03-31,0.0008610899315035,0.0019933554817277,0.0019933554817277,0.0011609192237493,0.011501311777550899,-0.0018912248403493,0.0042345763552283,-0.0033408591469353,-0.0006709033520290999,-6.374180204420012e-05,-0.020097286226322397,-0.0130434782608697,-0.0084388185654009,0.0,-0.10818713450292389,0.0,0.0126582278481012,-0.0073190135596999,0.0,0.0,0.0,0.0,0.0,-0.004324021171727,-0.0153884347742318,0.0,0.0020846384074615,0.0,0.0,0.0,0.0008610899315035,-0.0023683213338385,0.0019933554817277,0.0020846350796801,0.0493558165971959,-0.0068972469940387,0.3966611042478501,0.7888084629650359,0.0961413249749624,0.0274997590224779,0.8672548541877868,-0.9985094311278444,-0.3202396452613315,0.5557998096213068,0.5284186421850589,0.7467715466146763,0.9827902032339924,-0.0010370716192041,-0.1351795694018071,-0.1458843995206908,-0.0125271129024516,1.0132847573588732,0.0219101241985629,0.0166622240158948,0.3513541349820461,-3.309620886707063e-05,1.2168053454669887,-0.0078087262425481,2.034435630708289,0.9833773214511649,0.0304181403766316,-0.1377251591351142,0.1232907152503031,-0.0002184626281903,1,0.0
JPM US,2019-04-05,105.31,57.3754001351625,-0.0070626724235815,0.0757335797701974,-0.0014657878004067,2019-04-05,0,2019-03-31,0.0008497906579388,-0.0023683213338385,-0.0023683213338385,0.0003453639475522001,-0.0015421885835830997,0.0053885763888508005,-1.983569621350021e-05,0.004771726722458101,0.005398678655945199,0.0025517976905609,-1.5809776758000244e-05,0.0085836909871244,0.0,0.0,-0.11403508771929821,-0.0110497237569061,-0.0102564102564128,0.002401914082652145,0.0,0.0,0.0,0.0,0.0,0.0212194014085306,-0.0175348539630108,0.0,0.004636398681665,0.0,0.0,0.0,0.0008497906579388,0.0032285632893362,-0.0023683213338385,0.004636432770241,0.0573544772576202,-0.0181523434331789,0.3966090718041826,0.7868382390566752,0.0955666255656357,0.0274994607948931,0.8654048471143039,-1.0013730578528963,-0.3195872697089496,0.5558402987418078,0.5272651828322242,0.7461966433926953,0.982790162442014,-0.0010370541749972,-0.1351800132377334,-0.1458866063858552,-0.012527088962852,1.0124920002881728,0.0219104645737998,0.0166662794207626,0.3513491650297748,-3.310500195248713e-05,1.215949068221044,-0.0078087431153078,2.031994108925257,0.9824050043060832,0.0304172557151557,-0.1375675725574899,0.1235094934096972,-0.0002184612214677,1,1.0
JPM US,2019-04-08,105.65,58.59305461111083,0.0021689476951443,0.0685212107732637,-0.008442483554438,2019-04-08,0,2019-03-31,0.0009052600726548,0.0032285632893362,0.0032285632893362,-0.0024327391803965,-0.0048389080402264,-0.0090529405522616,-0.0036688238899063,-0.0039604758734029,-0.011863696799106298,-0.0035889728163204996,0.0119840637450159,-0.004328371838188399,-0.0041841004184142,0.0,0.2333333333333332,0.022222908114448,0.005075063106156299,0.003922609507136955,0.0,0.0,0.0,0.0,0.0,0.004350865305430898,0.0417400166774757,0.0,0.0010474498226595,0.020066889632107,0.0,0.0,0.0009052600726548,-0.0073828679602461,0.0032285632893362,0.0010474599539205,0.057548509228585,-0.0108468255066952,0.3978933710927415,0.7856467589198183,0.0956867192055875,0.0301954174140831,0.8641705245507894,-0.9994087923959176,-0.3196789370059235,0.5555572006749329,0.5272055480952558,0.7453572546139071,0.9827510294979412,-0.001028056760966,-0.1354089359745981,-0.1470248684853772,-0.0125147413398974,1.0116048735093774,0.0220860241132288,0.0167231801098184,0.3487857513703502,-3.764032020802991e-05,1.2148466273428289,-0.0078174457869422,2.028406439668371,0.9823865109081106,0.0296347320193272,-0.1375328924902604,0.1237251455684509,-0.0002177356587895,1,0.0
JPM US,2019-04-09,104.87,54.73034293125821,-0.0012439493455548,0.0644459259093678,0.0106206579109628,2019-04-09,0,2019-03-31,0.0008619014853903,-0.0073828679602461,-0.0073828679602461,-0.00011679151628800008,0.0067028908563428,-0.0103953149968499,-0.0072029515590672,-0.0051807177719086,-0.0099860014243183,-0.007114954347767001,-0.011968253968257899,-0.008492607284529202,-1.7580253850500195e-05,0.0,-0.0666666666666666,-0.0166980462359951,0.0103896804835873,-0.0025910610507332,0.0,0.0,0.0,0.0,0.0,-0.025098042787992398,0.031857734854647796,0.0,-0.0060674708281389,-0.020066889632107,0.0,0.0,0.0008619014853903,0.0044817392962714,-0.0073828679602461,-0.0060674943938465,0.0567369123676932,-0.0076193218027454,0.395202689326515,0.7858383066382629,0.0960164392302643,0.0303232508881646,0.8644292876592596,-1.0001383421556818,-0.3199859731393255,0.5560192648551554,0.5277257291462844,0.7457195607850897,0.982763407615965,-0.0010340792719502,-0.1352557042023897,-0.1462629611224992,-0.0125230063474445,1.011771617113841,0.0219685115422923,0.0167211316857314,0.3505015984867902,-3.46045586085316e-05,1.2147732078585094,-0.0078116205647919,2.0295393798541337,0.9827216331700278,0.0307896610813617,-0.1375920485439716,0.1242570070895923,-0.0002182213215793,1,1.0
JPM US,2019-04-10,105.34,56.58750103558276,0.0009629742650512,0.0544368285206843,0.0049300673211625,2019-04-10,0,2019-03-31,0.0007647758344862,0.0044817392962714,0.0044817392962714,0.005097396603108899,-0.0007357874224918001,0.0224458333756234,0.0092261294643498,0.0088816331055715,0.026257661616495502,0.0095453659578249,-0.0079839372667979,-0.012783988460151498,0.008421089954960999,0.0,0.0625,0.02219152854512,-0.0052083333333308,-0.0024847252446201,0.0,0.0,0.0,0.0,0.0,0.013870557327569599,-0.084614811613279,0.0,0.0034778681120144,0.0,0.0,0.0,0.0007647758344862,0.0084488323523828,0.0044817392962714,0.0034778715639784,0.0313271311942282,-0.0228411270632524,0.3944837688018066,0.7839422251412721,0.0962412278228311,0.0302286829112183,0.8629605319886795,-1.0013233976159246,-0.3200072007017652,0.5534330506236362,0.5232160234264481,0.7457562846747917,0.9827635184789364,-0.0010296239703634,-0.1353690611991057,-0.1468266009550674,-0.0125168921035128,1.0117581878713722,0.0220554443756451,0.0168124899342454,0.3492322581069182,-3.685033840149069e-05,1.214758864594654,-0.0078159299170799,2.0244092582343316,0.9827780373134196,0.0310086093074225,-0.1375496990773375,0.1246948193532805,-0.0002178620405081,1,1.0
JPM US,2019-04-11,106.23,59.939008557830576,0.0084102634257283,0.0545669945471757,-3.856892665440799e-05,2019-04-11,0,2019-03-31,0.0007834049107773,0.0084488323523828,0.0084488323523828,-0.0029030921748209996,-0.0082932707376674,-0.0107117470584703,-0.0025701089747336998,-0.005261865480334801,-0.0155459466172759,-0.0034397484969700557,0.024048965428600202,0.034337293911762,-0.0042194092826963,0.0,-0.12132352941176461,-0.0221311475409837,-0.018134715025904,0.0007089678482765999,0.0,0.0,0.0,0.0,0.0,-0.0245291333879855,0.029696307266163603,0.0,3.808587325715429e-05,0.0,0.0,0.0,0.0007834049107773,0.0,0.0084488323523828,3.8123067008344336e-05,0.0327591075967239,-0.0215557861636124,0.3942234081366113,0.7837441789521071,0.0949641672178937,0.030086785816229,0.8633835510853447,-1.002132747887305,-0.3204037353657016,0.553742074377434,0.522902035920821,0.7455524827999296,0.9827744812984808,-0.0010229388918319,-0.1355391507902136,-0.1476723296831658,-0.0125077178197861,1.0116952722079278,0.0221858851116137,0.0165587216049879,0.3473276417846445,-4.0220079818157574e-05,1.214664549097655,-0.0078223960020137,2.0279677909655938,0.982726994608195,0.0306727529316487,-0.1376091233023222,0.1240597213540443,-0.0002173229474457,1,1.0
JPM US,2019-04-12,111.21,72.65854040834947,0.0401488664114154,0.0125955384792411,0.0281936748459442,2019-04-11,1,2019-03-31,0.001430319851882,0.046879412595312,0.0,-2.0168241424000245e-06,-0.0012493534595985996,0.0050340842742495,0.006130734408222,0.0080513546644533,0.0051080941338429,0.0065712011415940555,0.007823544531559399,0.003960578428663403,0.0042016806722731,0.0,0.0588235294117646,0.0274425028523388,-0.010889031675943,0.0040844059489984,0.0,0.0,0.0,0.0,0.0,0.0195600356182401,-0.0433507429277963,0.0,0.0066093784622203,0.0,0.0,0.0,0.001430319851882,0.0349242210298408,0.046879412595312,0.0066093242086024,-0.0241884722596888,-0.0361215042618658,0.4286707284143422,0.7877188003564506,0.0963950855292541,0.0295084169658711,0.8693847013749944,-1.022605942739249,-0.3312255236212205,0.5676243333160402,0.5369915050380943,0.7512790726932956,0.982459300838488,-0.0009956906864676,-0.1362324315178733,-0.1511194978737619,-0.0124703236791077,1.0183410544660936,0.0227175581420426,0.0165677838904632,0.339564475436737,-5.3955057756280445e-05,1.2220163812049814,-0.0078487515951974,2.043067549829793,0.990358407953288,0.0344496837585021,-0.139338276102985,0.1368776154321281,-0.0002151256182142,1,0.0
JPM US,2019-04-15,109.94,66.83098566415131,-0.0107787323600854,0.0273225117046926,0.0111923137363401,2019-04-15,0,2019-06-30,0.0011716965631943,-0.0114198363456523,0.0349242210298408,-0.0021874249504747,0.0096502879216158,-0.0079527370479221,-0.0074047211570008,-0.007799723996055,-0.007136752711512401,-0.007238693317084,-0.0238265687251039,-0.0212765957446807,-0.0083857810906873,0.0,-0.0625,-0.0273543660640434,0.029023746701847,-0.0037293553542887,0.0,0.0,0.0,0.0,0.0,-0.010663679140518599,0.0566442192141116,0.0,-0.0006294261903205,0.0302367941712204,0.0,0.0,0.0011716965631943,0.0105512097507731,-0.0114198363456523,-0.0006293691084816,-0.0156448972166636,-0.0421809261140169,0.4284871646565269,0.7900453953005739,0.0970509513740669,0.0059471721424058,0.8718699002239315,-1.024277199568591,-0.3312126445317491,0.5683897461180729,0.5370631652663072,0.7513859160016205,0.96166232040707,-0.0009999329340852,-0.1361244952895625,-0.1505828114810765,-0.0124761455379085,1.018645460870477,0.0226347824650195,0.0168991971789294,0.3407731155473184,-5.181667188252675e-05,1.2226888806290597,-0.0078446483175356,2.045959691255196,0.9906054553848156,0.0359692597344871,-0.1393770486615207,0.1376901388948672,-0.0002154677183478,1,1.0
JPM US,2019-04-16,111.1,69.25643843480664,0.0100328394477936,0.0050153903417762,0.0282845099850493,2019-04-16,0,2019-06-30,0.0010771134739906,0.0105512097507731,0.0105512097507731,0.0001146006801028,-0.0087886530437905,0.0029792843293449,0.0032755280921886,-0.0006814036505049001,0.0058448420000223,0.0011387271123762,0.0235140931372549,0.0041666666666666,0.0041841004184142,0.0,0.3291666666666666,0.010781749491426799,-0.0108695652173912,-0.0009731068648266,0.0,0.0,0.0,0.0,0.0,0.0158774176859664,-0.0089703279997777,0.0,0.0005093647395699,-0.0302367941712204,0.0,0.0,0.0010771134739906,0.0288028802880289,0.0105512097507731,0.0005093580038946,-0.0363636363636362,-0.0406596178921231,0.4270434077992327,0.7895277928005382,0.0977096488677048,0.0056157839449735,0.8711056738314268,-1.0239408838399864,-0.3319269328220438,0.5679294718690548,0.5375080168574058,0.7500898944274014,0.961619883333842,-0.0009874588107714,-0.1364418765325595,-0.1521609117822985,-0.0124590266445428,1.017693447469134,0.0228781803275783,0.0175815246058223,0.337219167937367,-5.810449180397992e-05,1.2226833231195189,-0.0078567138064362,2.0394537155294357,0.990633042842756,0.0353431256728632,-0.1394325700219806,0.1383481276781202,-0.0002144617895012,1,1.0
JPM US,2019-04-17,114.3,74.74319134605997,0.0311075031103742,-0.0211116373157244,-0.0050444585424841,2019-04-17,0,2019-06-30,0.0018200929253921,0.0288028802880289,0.0288028802880289,-0.0018421720381131,0.006670401571711,-0.0102846985582324,-0.004636551174939,-0.0019245070864856001,-0.0118893576469274,-0.0027831697892185,-0.023453996983408602,-0.0083160442600275,0.0042016806722731,0.0041493775933609,-0.2666666666666666,-0.0161580935774483,0.019111323459146498,0.0013273085827049,0.0,0.0,0.0,0.0,0.0,-0.0133620291228833,0.0283173625951305,0.0,-0.0022737748790874,0.0,0.0,0.0,0.0018200929253921,-0.0073490813648294,0.0288028802880289,-0.0022738117853239,-0.0729658792650919,-0.0511609905622301,0.4292936148597732,0.7804039871999138,0.096671124970726,0.0054445237952393,0.8603146990306657,-1.0209345707297948,-0.3294080548874085,0.5655852608307996,0.5349446729267479,0.746061044722453,0.9612614081190068,-0.0009810122316745,-0.1351087767940205,-0.1529764679667881,-0.0124501796660933,1.0135503902391034,0.0230039674096463,0.0175814078731987,0.3353825014400579,-6.135401302891543e-05,1.2179517298249698,-0.0078629492048352,2.0102412197324444,0.9884935184735768,0.0381431201087781,-0.1388185111882925,0.1340871463424266,-0.0002139419293304,0,0.0
JPM US,2019-04-18,113.46,71.15338688376752,-0.0089483588716616,-0.0057125983895403,-0.0003653624706961,2019-04-18,0,2019-06-30,0.0017397039551675,-0.0073490813648294,-0.0073490813648294,0.0028795907050228,0.0048255685687218,0.009778075497648099,0.002725252010598,0.005840114624977801,0.0084168849153385,0.0038529040648337,-0.0038758538758577005,-0.0041839557399766004,-0.0125698815090933,-1.7146188402399586e-05,0.0,0.021622253389434097,0.008107015600209199,-0.0053112699660858,0.0,0.0,0.0,0.0,0.0,0.0086109368599107,-0.0410570709374041,0.0,0.0015790653174507,0.0,0.0,0.0,0.0017397039551675,0.001233915036136,-0.0073490813648294,0.0015790922795098,-0.0616957518068042,-0.0552765639272466,0.4351832059198669,0.7806500726784746,0.0963599940694588,0.005432559040353,0.8602691830956879,-1.0251813710853137,-0.3298541446208985,0.5661081545540283,0.5354169490439327,0.7453909058795863,0.9612545710674916,-0.0009805618540538,-0.1355265828337066,-0.1530334452020562,-0.0124495615892739,1.0127828041364353,0.0230127552777355,0.0175813997179026,0.3352541863329981,-6.158103446393461e-05,1.2175332962962335,-0.0078633848287301,2.008843470956299,0.9880579953004424,0.0397988991409853,-0.1386691666201913,0.1327183934355563,-0.0002139056103179,0,1.0
JPM US,2019-04-22,113.6,71.39993382951324,0.00020935945342,0.0024716726641866,0.0002078387834812,2019-04-22,0,2019-06-30,0.001750530210834,0.001233915036136,0.001233915036136,-0.0021931424231612,-0.0100352873102913,-0.0037175586022267,-0.0002731279703556,-0.0002573055567538004,-0.0024666572363192,-0.0005670747180383999,0.015504108889330601,0.0083333333333375,0.0168070194022211,-1.7005067514099838e-05,0.1052631578947367,-0.005493221131369399,-0.0163487738419645,0.0064693892160841,0.0,0.0,0.0,0.0,0.0,0.021224148752542,0.0271642227896969,0.0,0.0010120377414344,0.0045968882602547,0.0,0.0,0.001750530210834,0.0012323943661971,0.001233915036136,0.0010120175614714,-0.0339788732394366,-0.036004481554725,0.4353708685948079,0.7811924835535617,0.0959448340637107,0.0054443304713784,0.8603006444166171,-1.028667212723246,-0.3298727208523679,0.5655220661650147,0.5353306317735576,0.7452805964101624,0.9612147257214432,-0.0009752643349213,-0.1356206507600301,-0.1537036339061689,-0.0124422915260519,1.012389134064332,0.0231161216467589,0.0175185662770575,0.3337448934563962,-6.425135008429759e-05,1.2170016100526693,-0.0078685088087233,2.0049154775247326,0.9880048642823938,0.0396067178323049,-0.1386657927024974,0.1327046731508123,-0.0002134784117744,1,0.0
JPM US,2019-04-23,113.74,71.66077577914163,-0.0076939199891952,0.0052674204234406,-0.0105967908808013,2019-04-23,0,2019-06-30,0.0016656259536773,0.0012323943661971,0.0012323943661971,0.005198533012643,0.0069263502270857005,0.0184494236512172,0.0070089511304911,0.0080979017530702,0.0197040229090397,0.007829188226937601,-0.015504108889330601,-0.0084033613445336,-0.004254718146991,-0.0041152263374444,-0.1052631578947367,-0.0053763440860217,-0.0026809651474531,-0.0055094785447108,0.0,0.0,0.0,0.0,0.0,-0.016783610589250902,-0.0225233878427978,0.0,0.0088412191322468,-0.0045968882602547,0.0,0.0,0.0016656259536773,-0.0016704765254088,0.0012323943661971,0.008841205788409,-0.0317390539827676,-0.0366536335941528,0.4333245441990154,0.7767351828033021,0.0959579142106574,0.0056243636572976,0.8553321119818512,-1.026432093654766,-0.3298384976416906,0.5647822321362113,0.5345415058115781,0.7428769351862851,0.9611388051715763,-0.000981805514942,-0.1354506263101184,-0.1528761097667018,-0.0124512683303083,1.0096263529002956,0.0229884886904721,0.017519821415611,0.3356085122868081,-6.095414345833399e-05,1.2148083660176296,-0.0078621819083914,1.995447721272915,0.986035183751496,0.0399925127262173,-0.1386375856753455,0.1327113340485911,-0.0002140059006815,1,1.0
JPM US,2019-04-24,113.55,70.7181238113985,0.0005404226368234,0.0008584300738914,0.002739300747437,2019-04-24,0,2019-06-30,0.0015587957367057,-0.0016704765254088,-0.0016704765254088,-0.0048491216232325,0.006032684463101599,-0.0116905750496521,-0.0098113100033916,-0.0126622147880485,-0.0141393363752056,-0.011032968963142601,-0.007842194612614999,-0.0085457911978393,-0.0083507670850765,0.0,0.0,0.0,0.0053691371904638005,0.0021243313929494995,0.0,0.0,0.0,0.0,0.0,-0.013060437240005201,0.0466161563303621,0.0,-0.0021917864252406,0.0,0.0,0.0,0.0015587957367057,0.0005284015852047,-0.0016704765254088,-0.0021917631747336,-0.028005284015852,-0.0286138900898881,0.4342134642301142,0.7759162150617114,0.0959977147444419,0.0054644396982864,0.8543752984395047,-1.02370586640798,-0.3299005105714706,0.5627531055238989,0.5321376822348259,0.7423507212077785,0.9610592757107728,-0.0009759949672912,-0.1356016594822514,-0.153611201665927,-0.0124432942111556,1.0087308645930524,0.0231018653858046,0.0175187064726878,0.3339530547114416,-6.38830608943601e-05,1.2136041945045075,-0.0078678021108234,1.9925146375832752,0.9859590140315498,0.0399260939073901,-0.1385903826913608,0.1327054171553366,-0.0002135373308791,1,1.0
JPM US,2019-04-25,113.61,70.84853432367987,0.0008980787572851,-0.0210804028212242,0.0079394333555149,2019-04-25,0,2019-06-30,0.0015210743846121,0.0005284015852047,0.0005284015852047,0.0018432440496650002,-0.0096148992888168,-0.0113205426794454,-0.0005513896332628998,0.0041049500871656,-0.0098013947392547,0.0018227895219879002,0.0195167715045869,0.0212594973699591,-1.7433751747599792e-05,0.0,0.0,-0.0053475935828878,0.0026737582518954004,-0.0027733496560008,0.0,0.0,0.0,0.0,0.0,-0.006840260383250801,-0.023084703971434598,0.0,-0.0003689469638739,0.0,0.0,0.0,0.0015210743846121,0.0075697561834344,0.0005284015852047,-0.0003689736527457,-0.0391690872282369,-0.0180542604820854,0.4315812020115727,0.7683925443190806,0.095986086156143,0.0060000690329972,0.8468097023634173,-1.014758332506223,-0.3297484240873616,0.5626584539167674,0.5322642589257678,0.7372031711898753,0.9604371538415524,-0.000995456089888,-0.1350958078387013,-0.1511491766674987,-0.0124700017299231,1.001906692603742,0.0227221356425686,0.0175224407232649,0.3394976375570498,-5.407331063942045e-05,1.20537601290503,-0.007848978506729,1.963839164563812,0.986154154314072,0.0408847132028902,-0.1385395364336309,0.1326786365979134,-0.0002151067000537,0,1.0
JPM US,2019-04-26,114.47,72.72366525087179,0.002875809872261,-0.017966991902804,0.0097203106993971,2019-04-26,0,2019-06-30,0.00160883821643,0.0075697561834344,0.0075697561834344,0.0020745306211207,0.0048603463861907,0.0171335127605578,0.0083561575277177,0.0022588889816211,0.016953025999210898,0.0050542657935093,-0.0157635927920115,-0.025769572295401597,-1.7580253850500195e-05,0.0,0.0952380952380953,0.0053475935828878,-0.0026952636282422003,0.0059029083353881,0.0,0.0,0.0,0.0,0.0,-0.018673603232746402,-0.0323419817589219,0.0,0.0046853053650335,0.0,0.0,0.0,0.00160883821643,0.0144142570105705,0.0075697561834344,0.0046852921407636,-0.0360793220931248,-0.0180789367125104,0.4331051256687898,0.7682300439170222,0.093552319090248,0.0060172803218565,0.8463991492283893,-1.0158559614789089,-0.3295410499930203,0.5595066407066083,0.5246828227790687,0.7370865683646761,0.9604282959732136,-0.000996081430923,-0.1350795533914691,-0.1510700648252586,-0.0124708599182082,1.001847093019975,0.022709933849508,0.0177579589577949,0.3396758007209693,-5.375809555627587e-05,1.2052352898321033,-0.0078483736509707,1.9632338296760017,0.9865425325015232,0.0401159407824603,-0.1386023897247884,0.1326791154465442,-0.0002151571283339,0,1.0
JPM US,2019-04-29,116.12,75.9235467056828,0.0133404556371658,-0.0273335197518854,-0.0016766260375452,2019-04-29,0,2019-06-30,0.0019943365043452,0.0144142570105705,0.0144142570105705,-0.0029963555610520998,-0.0097847070092286,-0.006646164952821301,-0.0024686189204996003,-0.0037965238487432,-0.0037484633904933994,-0.0036137699664083,0.0237632148571148,0.030231157292381197,0.0126404992376656,0.0040983606557418,-0.051759834368530204,0.0,-0.0106453900709165,-0.00018088526580030016,0.0,0.0,0.0,0.0,0.0,0.0313209451966056,0.043872907126510305,0.0,0.001071472304992,0.0161914818725801,0.0,0.0,0.0019943365043452,-0.0006028246641406,0.0144142570105705,0.0010715221743553,-0.0468480881846365,-0.019473147750192,0.4362585122182146,0.769602261933275,0.093709509088075,0.0190833467938972,0.8469579194114425,-1.020800127253016,-0.3304439933625004,0.5611587422009164,0.5261723184444675,0.7371317650724053,0.9605276027762804,-0.0009890835517818,-0.134531028035312,-0.1519553659324264,-0.0124612563618066,1.0021270666196578,0.0228464780203942,0.0180187196139565,0.3376820657527484,-5.728551008995507e-05,1.206118578897937,-0.0078551422896142,1.961764202876754,0.9868835003096328,0.0427730916332166,-0.1383027023573909,0.1326737568907196,-0.0002145928106407,0,0.0
JPM US,2019-04-30,116.05,75.51878292934853,-0.0015562691278774,-0.0359742040098486,-0.0086225526067786,2019-04-30,0,2019-06-30,0.0019230978002005,-0.0006028246641406,-0.0006028246641406,0.0005756584538076,0.011501722572375299,-0.0052968831256351,0.0017088606529163,-0.0036530877532870002,-0.0097944152098159,-0.00012010516526910007,-0.0237632148571148,-0.021815408085435202,-0.0126229189838151,-0.0040983606557418,-0.0434782608695651,-0.0053763440860215,0.0079787234042526,0.0020586682637598,0.0,0.0,0.0,0.0,0.0,0.0053611294708305005,-0.0228341168569508,0.0,0.0009514004274506,-0.0161914818725801,0.0,0.0,0.0019230978002005,-0.0076691081430417,-0.0006028246641406,0.0009514170090862,-0.0584230934941835,-0.0224011529804112,0.4348306193202554,0.7690371611630925,0.0935877656616692,0.0189350139090588,0.8468530602901105,-1.0199489328163296,-0.3304610201278515,0.5598820925998275,0.5246321323433273,0.7378090399516376,0.9604767791993438,-0.0009842251831194,-0.1346581943883109,-0.1525699977471556,-0.0124545889677966,1.0021309842384185,0.0229412755879821,0.0180166845146803,0.3362978893051137,-5.9734463534815635e-05,1.2048574789049251,-0.0078598415050778,1.9631246176566033,0.9867805474425234,0.0426354373071885,-0.138312975163298,0.1327069687190647,-0.0002142010257382,0,0.0
JPM US,2019-05-01,115.16,70.38120414981744,-0.0001529264148972,-0.0378054220068324,0.0096870743992109,2019-05-01,0,2019-06-30,0.0017359159631611,-0.0076691081430417,-0.0076691081430417,-0.0033959038337198,-0.0009956791632745,-0.0070849572292985,-0.011883178851457201,-0.0044048011578167,-0.0048465736107224005,-0.0084535800905075,0.015795087367075,0.0306646236353186,0.0041841004184142,0.0,-0.125,-0.005434466724789201,-0.0053619302949061,0.0008829829441773999,-0.1568627450980393,0.0,0.0060223842017039,0.0,-0.06,-0.0113278099558354,0.0630334865397241,1.096774193548387,-0.0075021301297087,0.0,0.0080070874520321,-0.0052004697198456,0.0017359159631611,0.0021708926710664,-0.0076691081430417,-0.0075021630814213,-0.0488016672455713,-0.0109757358254677,0.4268340705147184,0.7696341574322891,0.0938744175362179,0.0189471000256007,0.8470049199414915,-1.020277980675449,-0.3299152834412828,0.5590806301909689,0.5190304976830231,0.7381180464696019,0.9604826991997124,-0.0009652168864893,-0.1346478329140888,-0.1946425680053534,-0.0124551322249518,1.0018686139678692,0.0259460801697167,0.0183644750869706,0.2243224965911374,-9.6145398383661e-06,1.2041635646214288,-0.0078361867443865,1.9635702060684117,0.9868956000911646,0.0426551475759933,-0.1383118931820889,0.1336934675118949,-0.0002142329482482,0,1.0
JPM US,2019-05-02,115.41,70.97845762749427,0.0042983344816956,-0.0379511702879599,0.0082794217083851,2019-05-02,0,2019-06-30,0.0018456386747452,0.0021708926710664,0.0021708926710664,0.0039764804996522,-0.008887117376672901,0.0126623042676541,0.005376238993482101,0.0058499992806359995,0.013297403834260101,0.0053781772896472,0.0079206981597379,-0.00030512805843189994,0.0126050420168108,-0.0163265306122449,0.0773809523809525,-0.016511593560773998,0.0134481836641783,-0.009530569751884599,0.1568627450980393,0.0,-0.0060223842017039,0.0,0.06,-0.0239375021647908,-0.0729161301468889,-1.096774193548387,-0.0021239991380873,0.0,-0.0080070874520321,0.0052004697198456,0.0018456386747452,0.0061519798977558,0.0021708926710664,-0.0021239857917741,-0.0484360107443029,-0.0104678078841107,0.4228336029065865,0.7698733347831712,0.0928852324627365,0.0189217580357441,0.8472052081111608,-1.023579758313616,-0.3295902605958249,0.5579314729476865,0.516779303295768,0.7382024067074803,0.9604839217475926,-0.0009643800719297,-0.1344693546217229,-0.1947607864843299,-0.0124539931314085,1.0016271384057502,0.0259633279395361,0.0183113001094898,0.2240746831604962,-1.0014849851012982e-05,1.2037554678164517,-0.0078372059481723,1.9636867770711,0.986635360260506,0.0429733905036817,-0.1383116868660038,0.1318302152058918,-0.0002141660136029,0,0.0
